-9.540974444952450284e-01,-2.142940608647050826e+00,-1.353426815018030638e+00
-3.277786245321165359e-02,-2.549162559907867553e+00,-2.248395400430145408e+00
1.638495148097344867e+00,-3.377279886196186132e-01,-2.854112686074274041e+00
9.554183813443040130e-01,1.680384087791466641e-01,2.938957475994509405e+00
1.819615912208502273e+00,-6.961591220850500417e-01,1.951303155006856471e+00
-1.922953818015544325e+00,1.761545496113397613e+00,-4.195244627343377997e-01
1.819615912208500497e+00,1.600137174211244240e+00,2.025377229080927766e+00
1.202331961591217802e+00,1.772976680384084958e+00,1.334019204389571556e+00
-8.024776033463687508e-01,-2.440947348811999262e+00,-8.827499195583281555e-01
-2.091793820950902660e-01,-3.086281449869311189e+00,-2.365524112742518170e+00
1.345450388660262453e+00,1.761545496113394949e+00,7.748056698673954079e-01
-1.679545800944976186e+00,2.280216430422191465e+00,-4.907026367931708322e-01
1.575750647767105272e+00,2.269242493522326320e+00,6.246761164456602344e-01
-7.898336786203843940e-03,-3.447177579449076656e+00,-1.962320370464448072e+00
2.143804298125282060e+00,-9.380429812528602307e-01,2.363283036122539205e+00
-1.528654168571860428e+00,1.114235634811767905e+00,-1.533226642280137497e+00
-1.030192439047791009e+00,-2.970851891367051412e+00,-9.088355998125794422e-01
-9.761196445130515542e-03,-3.245717774879988582e+00,-2.883352056013736675e+00
-1.856398922928411022e+00,1.363232230859118266e+00,-1.938093786516279948e+00
5.635573845450353447e-01,5.681298582533120811e-01,3.079332418838587770e+00
-1.909727514437156604e+00,1.006392995647683808e+00,-2.388821148537651595e+00
-1.608553912852034085e+00,1.855348947484293243e+00,-2.110509915493909094e+00
3.257072124030134797e-01,-3.847211324179598435e+00,-2.211345818883619252e+00
-2.467541081700501682e+00,8.822192868070040106e-01,-2.471029709789041018e+00
2.248463140781386649e+00,-9.705583498450415236e-01,-2.513006147436871451e+00
2.164753001744315952e+00,-1.540474859862145385e+00,-2.552007654659685265e+00
2.114134024284912261e+00,2.187191993090480846e+00,4.329878575420373354e-01
-2.017349997459734645e+00,2.606945079510236241e+00,-8.260681806635152835e-01
2.342260947123013359e+00,-1.726122937447426953e+00,-3.069075400655947750e+00
2.154558078883635375e+00,2.372343308100049786e+00,-1.123727751528429686e-01
1.148139680604246537e+00,-4.857575911531070156e-01,-3.120518552388690026e+00
1.257873404573605525e+00,-6.010911841577860626e-01,-3.675487024900219168e+00
5.688919372046898904e-01,6.505868007925584839e-01,3.650739216582832292e+00
2.374256973022400352e+00,1.473479652491993752e+00,1.927069044352989646e+00
1.808946806889190295e+00,-1.256134735558605886e+00,2.709724127419597561e+00
1.986104760453179185e+00,-1.805492048976275354e+00,2.697276837880401068e+00
-2.177979305322696124e+00,3.079247743399547321e+00,-5.354451387830434506e-01
-1.993629584469393645e+00,3.549394006107918553e+00,-8.152861747588152630e-01
-2.547224433192012416e+00,3.125473947249108320e-01,-2.421453181068072613e+00
9.538452998545490225e-01,-2.422799520548808150e-01,-4.010382149664774687e+00
-1.333622170664281903e+00,-3.026114846238805001e+00,-1.396902948775116116e+00
-1.883832510727116993e+00,-3.145440102162478269e+00,-1.268983449401400065e+00
-4.539164899458820734e-01,-3.368795093591440803e+00,-3.231075196180439590e+00
-2.446426790556239794e+00,3.876841455589610241e+00,-9.604970260104117585e-01
-2.464762472848974095e+00,3.936267933160340515e+00,-1.534487992709128834e+00
-1.640011779294408001e+00,3.850964641418328060e+00,-4.727326269520040758e-01
2.673144337753385891e+00,1.961972260326164452e+00,1.853757049230293941e+00
6.014104419242556343e-01,-5.483578296242307415e-01,-4.350145798561515065e+00
2.761157870770229117e+00,-2.117332874204282511e+00,-2.999696109257655063e+00
-2.029287143613091260e+00,-3.653990544366890081e+00,-1.500398079101068705e+00
-4.157935165375235553e-01,-3.918033652319293125e+00,-3.404905509527650587e+00
1.844358075496617122e+00,-1.054691866077328566e+00,3.249631661840162611e+00
7.272797502973602501e-01,-4.420617194048247489e-01,-4.903491429695648662e+00
-2.759929763291369298e+00,1.042075539272808438e-01,-2.916108906413563684e+00
8.802641553116241635e-01,-9.340607964076925729e-01,-5.164002491618342461e+00
3.086241934664424313e+00,1.996977086826189129e+00,2.255575877660917605e+00
2.317761520093475802e+00,2.414291520601529406e+00,1.903190570543101590e+00
-2.189634060629139345e+00,-4.017311388247193804e+00,-1.081327483689167090e+00
2.638169234771710059e-01,-2.207084832315046874e-01,-5.167192560381071331e+00
-2.734880305981949089e+00,-4.185046510278902510e+00,-1.170236392685974236e+00
1.418601488833496349e+00,-8.851182300273172654e-01,-5.366809971426153680e+00
8.586997950436279226e-01,-3.817379017091679927e+00,-1.991431577331981062e+00
9.935184958687152124e-01,-4.321563830610925194e+00,-1.744541065044180383e+00
-1.120737454079254292e+00,3.893139909541537769e+00,-7.215473276117827517e-01
2.550844778630172449e+00,2.790973033695175687e+00,-1.446115373108257662e-01
-2.151077372420530764e+00,-3.750974841962984030e+00,-5.705324570482307456e-01
1.105120468989965854e+00,-4.237765090167954440e+00,-1.184312447398716106e+00
3.602812918084973504e+00,2.021482158884987168e+00,1.998890751748539252e+00
3.006257514945207987e+00,2.472632898101569499e+00,2.572888617927475252e+00
6.994106589442612432e-01,1.201366661586135809e+00,3.764492201392056980e+00
1.416019821037397985e+00,-9.591360009356588723e-01,-5.939390129931913620e+00
-2.752035162755669173e+00,-4.758792193099512069e+00,-1.232324520916073141e+00
3.923704606908378967e+00,1.572662816756698057e+00,2.168958548550065313e+00
-3.088412542631413515e+00,-4.986776183383513583e+00,-8.221941857597406811e-01
1.556783349421664298e+00,-2.141907568290742248e+00,2.507959491269960317e+00
-4.406730422045312956e-01,-3.020018632778083578e+00,-3.690980539493347479e+00
-2.778854455044913241e+00,-5.353527510088213148e+00,-5.012571388121112026e-01
2.045123541465557082e+00,-1.469753933174146265e+00,3.597122728581342965e+00
1.723531869012738582e+00,-2.414331035806420278e+00,2.027008642539809724e+00
1.645851960865192254e+00,-4.403927301067440681e+00,-1.068844240966298376e+00
1.620205859840316398e+00,-4.838537269514352479e-01,-6.195804160218267853e+00
-2.425233259927042084e+00,4.495754519839032071e+00,-1.671402323535860379e+00
-9.916065732393412047e-01,4.449751294645642119e+00,-8.042656140986911284e-01
-3.011321134306047753e+00,-5.881017414101923357e+00,-5.336141709726422988e-01
-2.670619158967601159e+00,-3.741152266471887256e+00,-3.189113482844136427e-01
-1.958307033420731091e+00,4.580915779856955083e+00,-2.000128337301229742e+00
1.637627488772287698e+00,-4.824791797472533617e+00,-6.737002582741487000e-01
2.970607273432040785e+00,2.631096396401477300e+00,-5.073404197267478155e-01
-5.079409532726086862e-01,4.579843224295752080e+00,-5.170775376828367076e-01
1.881030195505918101e+00,-5.299941676118557154e+00,-8.935207498365680401e-01
-2.963200785955330208e+00,3.724037621820250443e+00,-1.734114835366899587e+00
1.749310559824318823e+00,-1.410148298842287762e+00,-6.076643632288623920e+00
-2.644933251065089586e+00,-4.018968453421152276e+00,1.865505530865279316e-01
2.658216057850201208e-01,1.445350471642190993e+00,4.057418415214474550e+00
2.337885961105632848e+00,-5.448008759604398676e+00,-5.730643853192938231e-01
1.216271440322990838e+00,-2.652866246145558771e-01,-6.545659472938533341e+00
-3.255963781770968790e+00,4.142037334272215432e+00,-2.004113727965477931e+00
-3.167023591899246870e+00,-6.055421878616254361e+00,-5.719142780256286640e-03
4.591920834109453065e-01,1.630072764427277887e+00,4.569100803287654777e+00
3.242471255824574516e+00,-1.931988373748602772e+00,-3.259153571766820523e+00
-2.966622313823974455e+00,-4.889791885787420078e+00,-1.752059807812578640e+00
-2.627124177472185185e+00,1.053660707397436003e+00,-2.998736454281844210e+00
-2.119108386908257646e+00,4.798450699647942130e+00,-2.510182076353733915e+00
5.844016551225250655e-02,1.892735976336032966e+00,3.757131083224658497e+00
1.945922236704423103e+00,-3.954651467852539071e+00,-8.652702038688445674e-01
2.812949414754100985e+00,-5.442622237953884223e+00,-9.011177860415404695e-01
-3.273402671018765364e+00,-1.404101720082202298e-01,-2.816906716309466763e+00
-3.342857903160608934e+00,3.991387137245593131e+00,-2.554647344683925514e+00
3.050282892138146629e+00,-5.968923318312026716e+00,-9.047683558574528551e-01
3.399173714067561747e+00,-2.309821263738062402e+00,-3.666609066460597255e+00
3.911894357760745122e-01,3.038022919329959048e-01,-5.372126752697369056e+00
1.701999845702530934e+00,-2.985019033157019219e+00,2.111772520373849549e+00
1.431445940296327990e+00,-1.809110911099309771e+00,-6.347058593055793452e+00
3.867209153979455305e+00,2.513474684866232600e+00,2.145080074740177256e+00
4.402028635351798336e+00,1.765442447985751118e+00,2.428526402742720691e+00
-2.788119127673008180e+00,-3.656752319656821903e+00,6.127319821917560638e-01
-3.251370319383267926e+00,-3.860273851070256335e+00,8.907799150441444436e-01
1.135563496229993197e-01,2.375715272250348065e+00,4.068621916637960467e+00
-3.937211036352723514e-01,-3.336739550963697010e+00,-4.171414415049163438e+00
2.537432189085893963e+00,-1.294074977278760752e+00,3.842280704725447915e+00
3.405620685951900928e+00,-2.046936920003727511e+00,-4.180596995994184439e+00
4.866122172232341114e+00,1.576081195592101913e+00,2.142007924366631677e+00
-4.993922185153245596e-01,1.802868992042386820e+00,3.638470686303834079e+00
-1.068448744330615929e-01,4.764191644236959178e+00,-8.891943593102028531e-01
2.964070329537984883e+00,-1.655106587560993159e+00,3.697472532228406550e+00
-3.052060027986791990e+00,1.442011750442038220e+00,-2.954619296089934455e+00
3.926274279985230375e+00,-2.513305403679870764e+00,-3.547897097667433997e+00
-6.186842779499983624e-01,4.995470166008685986e+00,-1.319496437370938080e-01
4.125991772211287656e-02,6.947488559388036444e-01,-5.131204670231049647e+00
-3.735361104055303194e+00,-6.156600130930248937e+00,3.702474293350734198e-03
3.003206063012319849e+00,3.009083165707320706e+00,-9.425376790023149987e-01
-3.830282765128817601e+00,-6.708498772344070105e+00,1.441699125057460118e-01
1.497084193391175377e+00,-5.731122381919814934e+00,-8.921066288491654728e-01
2.228132254254624023e+00,-3.210677823753404159e+00,2.036965219720216602e+00
5.191757358243371812e+00,1.254642148004713853e+00,2.494104498691071647e+00
-2.346910653596208540e+00,-3.610308263937874518e+00,9.822064270787187468e-01
3.186725964563007274e+00,-1.891265132598605181e+00,4.174952315183301010e+00
3.563514073722633402e-01,1.083700512545689332e+00,-4.843511612778945263e+00
2.397783991491472921e+00,-3.469152214869048123e+00,2.524553786570638447e+00
1.645916058605199739e+00,-1.900478577224187227e+00,-6.875251598758067573e+00
5.716234170309961726e+00,1.491447710965013052e+00,2.540800668650217364e+00
5.239919145061001871e+00,7.213289834549688750e-01,2.278255375130650684e+00
-1.870336647321712675e+00,5.313812733068944638e+00,-2.586653832084753191e+00
-1.954554351151000180e+00,4.440761566175190467e+00,-2.932454247405584802e+00
1.416396591966973428e+00,-2.537326716404493254e-01,-7.087092537299656492e+00
5.025023590066233226e+00,3.408554277571964053e-01,2.655605487349418592e+00
5.796503815006010640e+00,6.025924367154383843e-01,2.181052129382848204e+00
-3.909919174408964526e+00,3.968706795731698378e+00,-2.660762612635073410e+00
-8.161642904229624573e-01,2.225936965094271081e+00,3.870854588436587029e+00
3.937019233125795381e+00,-2.075164830789312909e+00,-4.404543646890079600e+00
1.335438615638109727e+00,-3.222013042526511661e+00,1.733883598242011548e+00
3.528547331166052459e+00,3.248425089102599639e+00,-9.506203155404159277e-01
-4.143790506416197061e+00,-6.732663107158459503e+00,6.283830003185358892e-01
-4.116753089688666378e+00,-6.969478903648282042e+00,-2.837990788293051070e-01
5.818881965481166318e+00,1.624386640273936644e+00,3.093180976548696393e+00
1.243695652338866253e+00,-1.776353131572157906e+00,-7.270403407380985783e+00
2.620502504364627949e-01,1.608876256843163599e+00,-5.064036130090503462e+00
-2.278615949762011983e+00,5.717249441859014958e+00,-2.648944814841733830e+00
5.874032933503404941e+00,4.893316767766427988e-01,1.620253975519592604e+00
2.394854775392810886e+00,-3.849707793418565949e+00,-1.212803992494394523e+00
7.591733236333244594e-01,1.827347960106929570e+00,-5.260179185796459933e+00
3.900829577704654660e+00,-3.086194590756395684e+00,-3.480935319092010705e+00
9.099612604639494284e-01,-3.488044246157561812e+00,2.019417750773629727e+00
-3.847739262500736501e+00,-7.015526838996603232e+00,1.035415067261718836e+00
-2.220400289240590297e+00,5.972092803193646660e+00,-3.163725478218917253e+00
-2.224152971510321208e+00,6.112247016875410388e+00,-2.231399568114562193e+00
-2.575870740365848288e+00,-5.191887014094723973e+00,-2.051033175566841393e+00
-4.621241047349276876e+00,-7.167629992665479399e+00,-8.489865190654928562e-02
-3.802676901288185363e+00,-7.410219833146308943e+00,-4.848883979846826398e-01
1.131394541002610499e+00,-2.247146781088148693e+00,-7.585165433841273952e+00
7.126297781572146217e-01,1.934161268540870449e+00,-5.825650625260240467e+00
-3.681347606164565800e+00,-3.476661262553728093e+00,8.548042549782804977e-01
4.980918678258013099e-02,5.302717532577363890e+00,-7.521443464493707820e-01
1.249224894334789449e+00,-2.140208082157019298e+00,-8.140155033597759271e+00
-4.097780733348475479e+00,-7.902198208495524234e+00,-4.200475171655118078e-01
-2.129628658821105969e+00,6.630422094887638451e+00,-2.467816733673632079e+00
-2.623549482213392459e+00,-6.249194244296859324e+00,-7.513578296042422444e-01
-1.539934785173425080e+00,5.299698288543529756e+00,-3.059907173623950261e+00
3.784062333110102205e+00,3.134763400445755188e+00,-1.455720738868826691e+00
4.272034390261678638e+00,2.840563454298869139e+00,-1.362645519504267266e+00
7.995508274457380216e-01,2.496556477781620043e+00,-5.923065681319188869e+00
4.858494791115144928e-02,1.954414791618775293e+00,-4.653708189369629267e+00
6.285126823790657902e+00,1.337569803903673638e+00,3.276716171560025259e+00
3.918737832938930410e+00,-2.355960302605465184e+00,-4.908679567796419008e+00
2.885965512984984827e+00,-3.901092618057741657e+00,-9.136331774876420564e-01
-3.764455266341835138e+00,-6.668313575351138667e+00,1.489111065553305746e+00
-3.677838144745090077e+00,1.272900089184521577e-01,-3.130118935191364749e+00
6.688404614811152449e+00,1.714293955423701554e+00,3.446360712481554067e+00
-4.716841813797402194e-01,2.145939321060613469e+00,-4.814865631215523578e+00
-4.007040591710361532e+00,-6.902503575326729646e+00,1.957769509583294099e+00
6.081879904136904713e+00,-4.580675004001372175e-02,1.558936487997655274e+00
5.911329850961998034e+00,2.192322016040806787e+00,3.140468720796006252e+00
3.293460901238187133e-01,2.724223786300981054e+00,-6.168846955961720724e+00
-1.622024495753535689e+00,6.835767154783317423e+00,-2.284773696804583754e+00
7.165438585859938314e+00,1.641293236214621754e+00,3.129433561871646674e+00
-1.705254800961296446e+00,7.335041402505229513e+00,-2.007048517553451372e+00
-3.602366240619091720e+00,-6.991566219291187601e+00,2.359814094613676971e+00
4.719889973346234946e+00,3.140084796857494531e+00,-1.570120036940024777e+00
4.242351161505029111e+00,2.329313774367769874e+00,-1.629246352275400600e+00
-2.829570921245546433e+00,-6.479554073731259578e+00,-1.239028670413292676e+00
3.068358413893442105e+00,-6.168132607297935444e+00,-1.446360700733499760e+00
-1.191852487440338004e+00,2.000685452905921036e+00,4.246957590567689955e+00
3.747028780659032776e+00,-1.757210531784759500e+00,4.212680972843427796e+00
-4.409292721765570633e+00,-6.544291001042003231e+00,2.165640404187827883e+00
2.908524914127597505e+00,-1.687672552341447307e+00,4.638080342983606386e+00
4.988777133312622958e+00,2.828516011965479748e+00,-1.975037214668329710e+00
3.283360363266684345e+00,-1.417889564689496229e+00,4.984561019177268015e+00
2.763567626337867456e+00,-6.657192708511152190e+00,-1.481802576472559307e+00
1.203671769109977002e-01,3.144118823040446653e+00,-5.832173070298926731e+00
4.108411453943522140e+00,-2.008886771860940890e+00,-5.329271073993190555e+00
3.125127660710780297e+00,-8.661473077124787201e-01,5.046820372218350670e+00
1.655131461931738546e+00,-2.506903494865622584e+00,-8.324837642452688868e+00
-2.173914829852799713e+00,-3.060051950666424769e+00,1.007181775035904447e+00
1.446804945840558965e+00,-2.819819107168368699e+00,-8.763035332546827760e+00
1.685276446491634494e-01,1.365096972194462133e+00,4.991753553075493954e+00
5.088260064892939027e+00,3.257294083122165063e+00,-1.141285812325746107e+00
4.254368959045944365e+00,-2.824860234740958820e+00,-4.880080019464323016e+00
4.667796664121878436e+00,-2.790386658753430282e+00,-5.281605160106362717e+00
5.536405331503587490e+00,2.738012774968806351e+00,-1.816147775206254256e+00
4.685111401845232226e-01,2.942613061642051164e+00,-6.684862989230973440e+00
-1.125539213544283879e+00,1.427449805061803634e+00,4.265309023189004733e+00
3.108523206825536178e+00,-7.086876851460193194e+00,-1.654169969334134072e+00
1.419229440382788976e+00,2.905539854646986275e-01,-7.279647317039056986e+00
6.149554792906144485e-01,5.314750306094407684e+00,-6.346785481962489150e-01
-4.922468354873629437e+00,-6.808822548481377801e+00,2.162963964985922694e+00
5.144438457495538408e+00,3.829314448484582023e+00,-1.086787893571291352e+00
6.595025290036544696e+00,-2.391740782025725265e-02,1.295239686802746260e+00
8.798874810326973162e-01,5.674596430976734496e+00,-1.000267298287711659e+00
2.495078858619679707e+00,-4.028901678713227241e+00,2.421852375236658972e+00
4.623583070945374018e+00,-3.238973299943923134e+00,-5.642366184687990227e+00
1.276618949317133600e+00,5.383989808235909891e+00,-1.302732612374104315e+00
5.715545960279159843e+00,-3.593363278041179498e-01,1.241395972821995652e+00
-4.077071735614879344e+00,3.510181530435296793e-01,-2.778136562364406981e+00
9.080679455236548847e-01,-4.049053178754308036e+00,1.883040603719850603e+00
1.081059121941518875e+00,3.315435197578975313e-01,-7.745795391299894916e+00
1.958469193273313369e+00,4.425472898473222783e-01,-7.419117233719141780e+00
-1.516863208410638597e+00,7.286612529571394603e+00,-1.463452541247594274e+00
2.910016605899750530e+00,-7.305878126534160799e+00,-2.150120475169342349e+00
1.769379660402113696e+00,-2.730807008372524436e+00,-9.233519905223575464e+00
-2.227696489682921666e+00,-2.865773236086261555e+00,1.548196236451058194e+00
5.111761296469866878e+00,-3.546853159686742973e+00,-5.627354675042696819e+00
-8.491125607453267055e-01,-3.237984410008825087e+00,-4.512294711134897440e+00
7.607098050826666125e+00,1.504384690087394505e+00,3.475159320726787460e+00
7.286068235596633080e+00,2.130592360792183726e+00,2.847709960401399343e+00
-4.181191051088067212e+00,-8.146099191182672783e+00,-9.366599084920789187e-01
-6.684213144442048282e-01,-3.027699968908962536e+00,-5.018717914271165981e+00
1.411613135230005422e+00,-5.914478275146244357e+00,-1.432854858591326552e+00
-1.619524039937912052e+00,1.171532217285490285e+00,4.110976548016274990e+00
-1.808446203525393647e+00,8.405080184078721484e-01,4.544640852745391868e+00
5.372540570511668001e-01,1.067610829173254450e+00,5.321717431160424283e+00
3.934536895818816049e+00,-3.296429259923137955e+00,-4.973157616951256799e+00
6.139911780711199363e+00,9.981789695691479780e-01,3.720630336874084954e+00
-5.128079179224538819e+00,-6.835431174548934230e+00,2.701804853618057223e+00
-1.413785665513637380e+00,7.755240084575380166e+00,-2.275026397239882758e+00
9.897153955117725666e-01,-4.363419260203345473e+00,2.360367529503581085e+00
8.022167343874512468e+00,1.902411450580137720e+00,3.423919558493299764e+00
-1.199658804054621886e+00,-2.855426731186630374e+00,-4.259114366302902965e+00
-1.095660282696103494e+00,2.222430077775256585e+00,4.771275923664417995e+00
6.998157742561241790e+00,-2.528227042793950163e-01,1.639361648188105036e+00
8.116285878168776335e+00,2.149490979366228682e+00,3.937170706850976032e+00
3.959248951853892029e-01,5.079139128854850416e-01,5.311779461669090097e+00
3.045330223874652908e+00,-4.154135445066766685e+00,2.543808400644493428e+00
3.523089270121718686e-01,3.508100948608896985e+00,-6.692199792414347925e+00
-5.205018020808641843e+00,-7.387737197838282199e+00,2.851376925300343146e+00
1.797832086311050181e+00,5.612840164294003564e+00,-1.206307959456005774e+00
1.152581636826778722e+00,5.418116702813200902e+00,-1.865567786745796486e+00
-1.099799677929207853e+00,7.674525296352320503e+00,-1.369033103396787521e+00
-1.843820483898055196e+00,2.923079075975230645e-01,4.366993358732757180e+00
8.552657216457663081e-01,-5.849019462518676882e+00,-1.572590439532079554e+00
1.136612972503656005e+00,6.097184535528711535e+00,-7.021991026453513474e-01
-1.259253962447226094e+00,8.028352330835978989e+00,-9.415824113273046914e-01
-3.835624784415471833e+00,-3.310156502099384834e+00,1.385660215056259359e+00
-4.880208831657256496e+00,-7.509148749970176340e+00,3.312995338045195304e+00
-8.786897648967518792e-01,7.991285368667900180e+00,-5.089968530943392855e-01
-2.388987938029956570e+00,1.087822904654534156e-01,4.416431483140610403e+00
-4.509351108928160379e+00,-7.931685174183449760e+00,3.181614772364485866e+00
7.242675690986388304e+00,-7.043629182030868296e-01,1.375437906472745553e+00
-5.761084314838967657e+00,-7.477036279537059293e+00,2.978456758415053862e+00
6.251283862360017096e+00,4.477682597903653305e-01,3.586549602525864078e+00
5.347725061978801264e+00,-3.559281844181771071e+00,-6.154137327093710752e+00
4.994310012959259026e+00,-4.085637736296479972e+00,-5.456329211024878667e+00
5.696357940228129912e+00,3.977232098010625272e+00,-1.169483642387107558e+00
4.979615197177183816e+00,3.989279540344015551e+00,-5.570919472230451142e-01
6.570788270111892260e+00,-3.228540907711905383e-01,8.019013041638143324e-01
3.586381983159335096e+00,-5.939761201128315626e+00,-6.924462683089567250e-01
-1.148346686689878382e+00,7.814545983430693177e+00,-3.005879074351425206e-02
-4.390776012302529452e+00,-3.441308757492090642e+00,1.474764274527366581e+00
-3.937679367461151880e+00,-8.669532584901388006e+00,-9.439314702655438039e-01
1.031492577546912148e+00,2.860538603350070375e+00,-6.783092403434610951e+00
-2.708802260555938091e+00,6.129174505992050825e+00,-1.918091636403415290e+00
-1.569725821857611336e+00,2.496499338474578611e+00,4.954254715475295612e+00
-5.977476914231012906e+00,-7.878164390128251426e+00,2.624050472980917093e+00
-3.277338923206218890e-02,3.620068719919666389e+00,-7.107540810418838007e+00
-6.167640320694541600e+00,-8.326527403786791126e+00,2.934117917512818696e+00
5.899481001731502694e+00,4.235808956220752819e+00,-6.949181952494052350e-01
5.733386432238217978e+00,4.339981488338262139e+00,-1.617116420375627195e+00
5.739100776253457381e-01,-2.386891250872579473e+00,-7.530248318194470158e+00
-8.334969436786711094e-01,-3.381597320476239066e+00,-5.443970820810136502e+00
6.282785046720463784e-01,-6.363138403604599702e+00,-1.704847201478479679e+00
-3.926889286178137262e+00,-2.518224674999023360e-01,-3.487303190874857073e+00
1.915264757945771834e-01,-6.478889262683741102e+00,-1.345427200327753869e+00
-6.415510668261823923e+00,-7.652809828365551681e+00,2.322927433085680171e+00
-5.882611363901265378e+00,-8.803555738254502216e+00,2.777478857129950462e+00
-4.687128615871775317e+00,-2.958477163693212120e+00,1.586039247997126367e+00
-4.433750996279872680e+00,-3.801353009300862063e+00,1.924046614292621360e+00
-2.948993338217454907e-01,-6.546219810725101063e+00,-1.649055035634215072e+00
-5.100520658591738865e+00,-2.890529031876772681e+00,1.188769309879725400e+00
1.069445738947417013e+00,4.887284092488519249e+00,-2.076846028959723256e+00
-1.782563941754608638e+00,8.162876977874409690e+00,-2.451571234399130272e+00
2.786379878815327782e+00,-7.865165850372400236e+00,-2.077701313250524429e+00
3.312440046496579527e+00,-7.249274970669615570e+00,-2.560223865228138163e+00
-1.091060598093362977e+00,8.214930492270726248e+00,3.819410666200152571e-01
6.631999679093417477e+00,2.312913819015210426e-01,3.962749764091285432e+00
-1.750873063742389490e+00,8.215493113731952235e+00,-3.025644891547381921e+00
2.226662079654186055e+00,-7.954341040031499332e+00,-2.187688149666542792e+00
-5.602975064289388740e+00,-9.019355193080812683e+00,3.234170731996776738e+00
-3.761876569393346692e+00,-2.739890071372035774e+00,1.437532482211947737e+00
-1.173632775610195855e+00,-3.094781581965653672e+00,-5.811907882428302585e+00
3.103429025789605777e+00,-6.927856240526856446e+00,-2.991892402962565534e+00
-5.791340918359118461e+00,-9.554794499953151998e+00,3.339794531445446246e+00
-8.194774040061028053e-01,7.985488898743566821e+00,8.368393598487458007e-01
-1.613205351108244034e+00,8.401094203507357250e+00,5.433141215299528426e-01
-6.015522911457630073e+00,-9.578592006617871135e+00,3.871310708038644854e+00
4.330207143073698250e-01,-6.353301712259865397e+00,-2.248088370885424681e+00
-4.341757199976943760e+00,-9.068333489906745370e+00,-1.048870865964073529e+00
-3.691927927303617629e+00,-8.774587198026715384e+00,-4.321667867879532832e-01
-3.126255557880089242e+00,-8.864201482364961748e+00,-5.050871806887518023e-01
-5.290168204947281794e+00,-6.512178530608885296e+00,1.831101824557686442e+00
-1.445953181118417641e+00,3.052293441042033706e+00,5.049683129949262828e+00
6.069840022797404977e+00,4.108405816211630146e+00,-2.025166690332972141e+00
-1.718892759696032835e+00,-3.094475257605684870e+00,-4.177964907529697847e+00
-1.653454205594028226e+00,8.968865735462337341e+00,4.466246673614391871e-01
5.363911186948079335e-01,-4.711664747550297072e+00,2.441333657756028952e+00
3.480744874853525239e+00,3.819854188197045808e+00,-8.834113636669393976e-01
8.664928929386697121e+00,2.062898177141218703e+00,4.094732828842395200e+00
3.779228941153584653e+00,-6.992538258352617220e+00,-2.337675619432126872e+00
-1.691131662688645232e+00,-3.349787098436643351e+00,-5.834277991396791485e+00
5.151972922794453957e+00,-4.457256138531333178e+00,-5.869094887064013832e+00
2.752789811795341990e-01,3.303417117415230475e-01,5.847732827315683224e+00
